"eventClass2"
"http://www.w3.org/2002/07/owl#Thing"
"http://yago-knowledge.org/resource/wordnet_explosion_107308563"
"http://yago-knowledge.org/resource/wordnet_event_100029378"
"http://yago-knowledge.org/resource/wordnet_psychological_feature_100023100"
"http://yago-knowledge.org/resource/wordnet_accident_107301336"
"http://yago-knowledge.org/resource/wordnet_trouble_107289014"
"http://yago-knowledge.org/resource/wordnet_abstraction_100002137"
"http://yago-knowledge.org/resource/wordnet_calamity_107314838"
"http://yago-knowledge.org/resource/wordnet_happening_107283608"
"http://yago-knowledge.org/resource/wordnet_discharge_107307754"
"http://yago-knowledge.org/resource/wordnet_misfortune_107304852"
"http://yago-knowledge.org/resource/wordnet_mishap_107314427"
"http://yago-knowledge.org/resource/wordnet_group_action_101080366"
"http://yago-knowledge.org/resource/wordnet_war_100973077"
"http://yago-knowledge.org/resource/wordnet_military_action_100952963"
"http://yago-knowledge.org/resource/wordnet_social_event_107288639"
"http://yago-knowledge.org/resource/wordnet_political_campaign_107472929"
"http://yago-knowledge.org/resource/wordnet_act_100030358"
"http://yago-knowledge.org/resource/wordnet_contest_107456188"
"http://yago-knowledge.org/resource/wordnet_race_107472657"
"http://yago-knowledge.org/resource/wordnet_conflict_100958896"
"http://yago-knowledge.org/resource/wordnet_battle_100953559"
"http://yago-knowledge.org/resource/wordnet_campaign_100798245"
"http://yago-knowledge.org/resource/wordnet_undertaking_100795720"
"http://yago-knowledge.org/resource/wordnet_venture_100797878"
"http://yago-knowledge.org/resource/wordnet_activity_100407535"
"http://yago-knowledge.org/resource/wordnet_work_100575741"
"http://yago-knowledge.org/resource/wordnet_blockade_100954086"
"http://yago-knowledge.org/resource/wordnet_siege_101075117"
"http://yago-knowledge.org/resource/wordnet_incident_107307477"
"http://yago-knowledge.org/resource/wordnet_message_106598915"
"http://yago-knowledge.org/resource/wordnet_character_assassination_106719974"
"http://yago-knowledge.org/resource/wordnet_operation_100955060"
"http://yago-knowledge.org/resource/wordnet_disrespect_106714976"
"http://yago-knowledge.org/resource/wordnet_communication_100033020"
"http://yago-knowledge.org/resource/wordnet_defamation_106719579"
"http://yago-knowledge.org/resource/wordnet_disparagement_106717170"
"http://yago-knowledge.org/resource/wordnet_attack_100972621"
"http://yago-knowledge.org/resource/wordnet_penetration_100975452"
"http://yago-knowledge.org/resource/wordnet_invasion_100976531"
"http://yago-knowledge.org/resource/wordnet_diversion_100426928"
"http://yago-knowledge.org/resource/wordnet_fundamental_quantity_113575869"
"http://yago-knowledge.org/resource/wordnet_sport_100523513"
"http://yago-knowledge.org/resource/wordnet_measure_100033615"
"http://yago-knowledge.org/resource/wordnet_game_100456199"
"http://yago-knowledge.org/resource/wordnet_festival_115162388"
"http://yago-knowledge.org/resource/wordnet_time_period_115113229"
"http://yago-knowledge.org/resource/wordnet_speech_act_107160883"
"http://yago-knowledge.org/resource/wordnet_informing_107212190"
"http://yago-knowledge.org/resource/wordnet_scandal_107223811"
"http://yago-knowledge.org/resource/wordnet_gossip_107223170"
"http://yago-knowledge.org/resource/wordnet_report_107217924"
"http://yago-knowledge.org/resource/wordnet_naval_battle_100958477"
"http://yago-knowledge.org/resource/wordnet_time_unit_115154774"
"http://yago-knowledge.org/resource/wordnet_standing_113948136"
"http://yago-knowledge.org/resource/wordnet_day_115155220"
"http://yago-knowledge.org/resource/wordnet_status_113945919"
"http://yago-knowledge.org/resource/wordnet_attribute_100024264"
"http://yago-knowledge.org/resource/wordnet_charge_100974762"
"http://yago-knowledge.org/resource/wordnet_honor_114436875"
"http://yago-knowledge.org/resource/wordnet_state_100024720"
"http://yago-knowledge.org/resource/wordnet_civil_war_100962567"
"http://yago-knowledge.org/resource/wordnet_change_107296428"
"http://yago-knowledge.org/resource/wordnet_hostility_113980288"
"http://yago-knowledge.org/resource/wordnet_proxy_war_113981763"
"http://yago-knowledge.org/resource/wordnet_war_113981403"
"http://yago-knowledge.org/resource/wordnet_revolution_107424109"
"http://yago-knowledge.org/resource/wordnet_murder_100220522"
"http://yago-knowledge.org/resource/wordnet_change_100191142"
"http://yago-knowledge.org/resource/wordnet_slaughter_100223983"
"http://yago-knowledge.org/resource/wordnet_action_100037396"
"http://yago-knowledge.org/resource/wordnet_homicide_100220023"
"http://yago-knowledge.org/resource/wordnet_killing_100219012"
"http://yago-knowledge.org/resource/wordnet_termination_100209943"
"http://yago-knowledge.org/resource/wordnet_change_of_state_100199130"
"http://yago-knowledge.org/resource/wordnet_resistance_101169317"
"http://yago-knowledge.org/resource/wordnet_rebellion_101177327"
"http://yago-knowledge.org/resource/wordnet_operation_114008806"
"http://yago-knowledge.org/resource/wordnet_action_114006945"
"http://yago-knowledge.org/resource/wordnet_genocide_101245159"
"http://yago-knowledge.org/resource/wordnet_war_crime_100782518"
"http://yago-knowledge.org/resource/wordnet_crime_100766234"
"http://yago-knowledge.org/resource/wordnet_wrongdoing_100732746"
"http://yago-knowledge.org/resource/wordnet_transgression_100745005"
"http://yago-knowledge.org/resource/wordnet_campaign_100968155"
"http://yago-knowledge.org/resource/wordnet_tournament_107464725"
"http://yago-knowledge.org/resource/wordnet_fire_107302836"
"http://yago-knowledge.org/resource/wordnet_bombing_100978413"
"http://yago-knowledge.org/resource/wordnet_dearth_114449865"
"http://yago-knowledge.org/resource/wordnet_lack_114449405"
"http://yago-knowledge.org/resource/wordnet_need_114449126"
"http://yago-knowledge.org/resource/wordnet_condition_113920835"
"http://yago-knowledge.org/resource/wordnet_body_107965085"
"http://yago-knowledge.org/resource/wordnet_social_group_107950920"
"http://yago-knowledge.org/resource/wordnet_colony_108374049"
"http://yago-knowledge.org/resource/wordnet_group_100031264"
"http://yago-knowledge.org/resource/wordnet_energy_114050143"
"http://yago-knowledge.org/resource/wordnet_physical_condition_114034177"
"http://yago-knowledge.org/resource/wordnet_qi_114050559"
"http://yago-knowledge.org/resource/wordnet_expedition_100968479"
"http://yago-knowledge.org/resource/wordnet_good_health_114049711"
"http://yago-knowledge.org/resource/wordnet_document_106470073"
"http://yago-knowledge.org/resource/wordnet_treaty_106773434"
"http://yago-knowledge.org/resource/wordnet_people_107942152"
"http://yago-knowledge.org/resource/wordnet_legal_document_106479665"
"http://yago-knowledge.org/resource/wordnet_statement_106722453"
"http://yago-knowledge.org/resource/wordnet_agreement_106770275"
"http://yago-knowledge.org/resource/wordnet_writing_106362953"
"http://yago-knowledge.org/resource/wordnet_written_communication_106349220"
"http://yago-knowledge.org/resource/wordnet_written_agreement_106771653"
"http://yago-knowledge.org/resource/wordnet_union_107373277"
"http://yago-knowledge.org/resource/wordnet_fusion_107373602"
"http://yago-knowledge.org/resource/wordnet_championship_107457834"
"http://yago-knowledge.org/resource/wordnet_objection_107208338"
"http://yago-knowledge.org/resource/wordnet_protest_107210225"
"http://yago-knowledge.org/resource/wordnet_occupation_100582388"
"http://yago-knowledge.org/resource/wordnet_highjacking_100783199"
"http://yago-knowledge.org/resource/wordnet_larceny_100780889"
"http://yago-knowledge.org/resource/wordnet_felony_100768701"
"http://yago-knowledge.org/resource/wordnet_robbery_100781685"
"http://yago-knowledge.org/resource/wordnet_capture_100088481"
"http://yago-knowledge.org/resource/wordnet_acquiring_100041899"
"http://yago-knowledge.org/resource/wordnet_conquest_100089027"
"http://yago-knowledge.org/resource/wordnet_political_system_108367880"
"http://yago-knowledge.org/resource/wordnet_democracy_108361329"
"http://yago-knowledge.org/resource/wordnet_cognition_100023271"
"http://yago-knowledge.org/resource/wordnet_coercion_101127245"
"http://yago-knowledge.org/resource/wordnet_terror_100759500"
"http://yago-knowledge.org/resource/wordnet_cognitive_factor_105686481"
"http://yago-knowledge.org/resource/wordnet_enforcement_101127019"
"http://yago-knowledge.org/resource/wordnet_social_control_101123598"
"http://yago-knowledge.org/resource/wordnet_surprise_attack_101246541"
"http://yago-knowledge.org/resource/wordnet_terrorist_attack_101246697"
"http://yago-knowledge.org/resource/wordnet_terrorism_100759694"
"http://yago-knowledge.org/resource/wordnet_trouble_105687338"
"http://yago-knowledge.org/resource/wordnet_difficulty_105686955"
"http://yago-knowledge.org/resource/wordnet_idea_105833840"
"http://yago-knowledge.org/resource/wordnet_type_105840188"
"http://yago-knowledge.org/resource/wordnet_abbreviation_107091587"
"http://yago-knowledge.org/resource/wordnet_part_113809207"
"http://yago-knowledge.org/resource/wordnet_kind_105839024"
"http://yago-knowledge.org/resource/wordnet_concept_105835747"
"http://yago-knowledge.org/resource/wordnet_relation_100031921"
"http://yago-knowledge.org/resource/wordnet_category_105838765"
"http://yago-knowledge.org/resource/wordnet_content_105809192"
"http://yago-knowledge.org/resource/wordnet_language_unit_106284225"
"http://yago-knowledge.org/resource/wordnet_form_106290637"
"http://yago-knowledge.org/resource/wordnet_word_106286395"
"http://yago-knowledge.org/resource/wordnet_bodily_property_104997988"
"http://yago-knowledge.org/resource/wordnet_stance_105082507"
"http://yago-knowledge.org/resource/wordnet_property_104916342"
"http://yago-knowledge.org/resource/wordnet_position_105079866"
"http://yago-knowledge.org/resource/wordnet_job_action_101242164"
"http://yago-knowledge.org/resource/wordnet_direct_action_101168369"
"http://yago-knowledge.org/resource/wordnet_strike_101243674"
"http://yago-knowledge.org/resource/wordnet_protest_101177033"
"http://yago-knowledge.org/resource/wordnet_dispute_107181935"
"http://yago-knowledge.org/resource/wordnet_controversy_107183151"
"http://yago-knowledge.org/resource/wordnet_disagreement_107180787"
"http://yago-knowledge.org/resource/wordnet_bombing_100979742"
"http://yago-knowledge.org/resource/wordnet_suicide_bombing_100979902"
"http://yago-knowledge.org/resource/wordnet_sabotage_101244895"
"http://yago-knowledge.org/resource/wordnet_destruction_100217014"
"http://yago-knowledge.org/resource/wordnet_riot_101170502"
"http://yago-knowledge.org/resource/wordnet_violence_100965404"
"http://yago-knowledge.org/resource/wordnet_aggression_100964569"
"http://yago-knowledge.org/resource/wordnet_insurgency_100963241"
"http://yago-knowledge.org/resource/wordnet_issue_105814650"
"http://yago-knowledge.org/resource/wordnet_rebellion_100962129"
"http://yago-knowledge.org/resource/wordnet_end_115266911"
"http://yago-knowledge.org/resource/wordnet_point_115180528"
"http://yago-knowledge.org/resource/wordnet_death_115143477"
"http://yago-knowledge.org/resource/wordnet_grave_115143726"
"http://yago-knowledge.org/resource/wordnet_success_107319103"
"http://yago-knowledge.org/resource/wordnet_ending_107291312"
"http://yago-knowledge.org/resource/wordnet_victory_107473441"
"http://yago-knowledge.org/resource/wordnet_attraction_106615561"
