"event"
"http://yago-knowledge.org/resource/2010_South_Kivu_road_tanker_explosion"
"http://yago-knowledge.org/resource/Battle_of_Mu'tah"
"http://yago-knowledge.org/resource/Second_Crusade"
"http://yago-knowledge.org/resource/Battle_of_Carthage_(c._149_BC)"
"http://yago-knowledge.org/resource/Battle_of_Himera_(480_BC)"
"http://yago-knowledge.org/resource/Battle_of_Isly"
"http://yago-knowledge.org/resource/Battle_of_Khafji"
"http://yago-knowledge.org/resource/Crimean_War"
"http://yago-knowledge.org/resource/First_Punic_War"
"http://yago-knowledge.org/resource/People's_Crusade"
"http://yago-knowledge.org/resource/Second_Punic_War"
"http://yago-knowledge.org/resource/Six-Day_War"
"http://yago-knowledge.org/resource/1973_Israeli_raid_on_Lebanon"
"http://yago-knowledge.org/resource/1978_South_Lebanon_conflict"
"http://yago-knowledge.org/resource/1994_Asian_Games"
"http://yago-knowledge.org/resource/1998_Asian_Games"
"http://yago-knowledge.org/resource/2002_Asian_Games"
"http://yago-knowledge.org/resource/Anglo-Iraqi_War"
"http://yago-knowledge.org/resource/Battle_for_Jerusalem_(1948)"
"http://yago-knowledge.org/resource/Battle_of_Harim"
"http://yago-knowledge.org/resource/Battle_of_Manzikert"
"http://yago-knowledge.org/resource/Battle_of_Nasiriyah"
"http://yago-knowledge.org/resource/Battle_of_Navarino"
"http://yago-knowledge.org/resource/Battle_of_Thermopylae"
"http://yago-knowledge.org/resource/Battle_of_Valmy"
"http://yago-knowledge.org/resource/Battle_of_Waterloo"
"http://yago-knowledge.org/resource/Battle_of_al-Harrah"
"http://yago-knowledge.org/resource/Battle_of_the_Smala"
"http://yago-knowledge.org/resource/Byzantine–Sasanian_War_of_602–628"
"http://yago-knowledge.org/resource/Finnish_Civil_War"
"http://yago-knowledge.org/resource/Grand_Mosque_Seizure"
"http://yago-knowledge.org/resource/Iraqi_revolt_against_the_British"
"http://yago-knowledge.org/resource/Korean_War"
"http://yago-knowledge.org/resource/Mexican–American_War"
"http://yago-knowledge.org/resource/Nanking_Massacre"
"http://yago-knowledge.org/resource/Rif_War"
"http://yago-knowledge.org/resource/Safra_massacre"
"http://yago-knowledge.org/resource/Simele_massacre"
"http://yago-knowledge.org/resource/Tet_Offensive"
"http://yago-knowledge.org/resource/War_of_Attrition"
"http://yago-knowledge.org/resource/War_of_the_Camps"
"http://yago-knowledge.org/resource/1925_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1926_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1927_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1928_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1929_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1930_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1931_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1932_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1933_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1934_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1935_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1936_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1937_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1938_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1938_World_Men's_Handball_Championship"
"http://yago-knowledge.org/resource/1939_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1946_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1947_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1948_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1949_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1950_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1951_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1952_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1953_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1954_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1955_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1956_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1957_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1958_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1959_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1960_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1961_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1961_World_Men's_Handball_Championship"
"http://yago-knowledge.org/resource/1962_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1963_French_Championships_(tennis)"
"http://yago-knowledge.org/resource/1964_French_Championships_(tennis)"
